0.012656144197,0.0275189358535,0.0148627916565,275.189358535,8.4575,668.2525,10275.1893585
0.0336059736462,0.00376372871483,-0.0298422449313,37.6372871483,39.875,1186.545,10037.6372871
0.0579811050761,0.0506014992128,-0.00737960586332,506.014992128,37.6825,649.91,10506.0149921
0.0262871565459,0.000535495330997,-0.0257516612149,5.35495330997,16.2475,618.0775,10005.3549533
-0.0347518429227,-0.0385426661662,-0.0037908232435,-385.426661662,-89.9475,2588.28,9614.57333834
-0.0336283522716,-0.0252505676835,0.00837778458816,-252.505676835,-22.085,656.7375,9747.49432317
-0.0317890720238,-0.121415566747,-0.0896264947234,-1214.15566747,-38.0725,1197.66,8811.24265614
-0.222234075384,-0.062089871805,0.160144203579,-620.89871805,-145.825,656.1775,9379.10128195
-0.000369659953916,0.00328954087666,0.00365920083058,32.8954087666,-0.225,608.6675,10032.8954088
0.067793344949,-0.0419840779376,-0.109777422887,-419.840779376,99.4125,1466.405,9580.15922062
-0.0131758672882,-0.00572553589379,0.00745033139441,-57.2553589379,-9.815,744.9225,9942.74464106
0.0567450567451,0.041331135307,-0.015413921438,413.31135307,32.7375,576.9225,10413.3113531
0.00878528146252,0.0233298485375,0.0145445670749,233.298485375,16.0025,1821.5125,10233.2984854
0.00729812947699,-0.0106151580222,-0.0179132874992,-106.151580222,5.1375,703.9475,9893.84841978
0.00334186634181,-0.00189938708475,-0.00524125342656,-18.9938708475,2.03,607.445,9981.00612915
-0.0528329431014,0.0185207169403,0.0713536600417,185.207169403,-149.83,2835.92,10185.2071694
-0.0861648842561,0.0108683682285,0.0970332524847,108.683682285,-54.1025,627.895,10108.6836823
0.00713391081955,0.00182193295139,-0.00531197786816,18.2193295139,4.0725,570.865,10018.2193295
0.189206264097,0.0323697717943,-0.156836492303,323.697717943,405.8025,2144.7625,10323.6977179
-0.0185874266403,0.00443563696098,0.0230230636013,44.3563696098,-23.54,1266.4475,10044.3563696
0.0279741054907,0.00173039671447,-0.0262437087762,17.3039671447,24.7175,883.585,10017.3039671
-0.00973409214889,0.00881440010708,0.018548492256,88.1440010708,-12.58,1292.365,10088.1440011
0.0396868531843,0.0234235986881,-0.0162632544961,234.235986881,35.2325,887.7625,10234.2359869
-0.0445893509918,-0.00169759199416,0.0428917589976,-16.9759199416,-29.7625,667.48,9983.02408006
0.146575810047,0.0814779479795,-0.0650978620671,814.779479795,324.2125,2211.91,10814.7794798
